Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,total_Max_Porch_Area,total_Porch,Street_Alley,LotShape_LandContour,LotShape_LotConfig,LotShape_LandSlope,LotAreaPerFront,total_indoor_sqft,total_outdoor_sqft,total_in_out_sqft,in_per_out,area_per_finishes,no_finishes,no_finishes_perc,Condition1_Condition2,house_story,house_finish,YearBuilt_Age,Remodeled,YearRemodAdd_Age,YrBlt_YrRmd_Diff,YrSd_YrBlt,YrSd_YrRmd,Exterior1st_Exterior2nd,Foundation_MasVnrType,SaleCondition_SaleType,Bsmt_Unf_Per,Garage_per_Car_Cap,total_Ext_Ql_Cd,total_Bmt_Ql_Cd,total_Garage_Ql_Cd,total_Bmt_Fn_Area,Bsmt_Fsh_Per,avg_Ext_Qual,avg_Bmt_Qual,avg_Gar_Qual,total_All_Qualities,avg_All_Qualities,LivLotRatio,Spaciousness,PorchTypes,indoor_Cluster,outdoor_Cluster,in_out_Cluster,Ext_Q_Cd_Cluster,Bmt_Ql_Cd_Cluster,Bmt_F_A_Cluster,Gar_Q_Cd_Cluster,All_Q_Cluster,Cen_indoor_0,Cen_indoor_1,Cen_indoor_2,Cen_indoor_3,Cen_outdoor_0,Cen_outdoor_1,Cen_outdoor_2,Cen_outdoor_3,Cen_in_out_0,Cen_in_out_1,Cen_in_out_2,Cen_in_out_3,Cen_All_Q_0,Cen_All_Q_1,Cen_All_Q_2,Cen_All_Q_3,SalePrice
23,20,0,75.0,9742,0,-1,0,0,0,0,0,0,0,0,0,1,8,5,2002,2002,1,0,0,0,0,281.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,1777.0,1777.0,0,10,1,5.0,1795,0,0,1795,0.0,0.0,2,0,3,1,7,7,10,1,1,0,2002.0,3,2.0,534.0,5,5,3,171,159,0,0,0,0,0,0,-1,0,9,2008,0,0,330,330,0,0,0,0,129.89333333333335,5367.0,10276.0,15643.0,0.5222849357726742,inf,15643.0,1.0,0,1.0,1,9,0.0,9,0,6,6,0,0,0,0.0,178.0,12,17.0,16,0.0,1.0,6.0,3.4,4.0,59.4,5.4,0.18425374666392938,256.42857142857144,2,3,2,2,0,3,0,3,2,3.1251200229434204,3.3575146353227856,3.750454031979064,0.5831371464387507,1.4461938609683962,1.348294202822989,0.15557040897456595,19.49687911188993,3.4463555369075283,3.4637323329972634,0.8451912845449231,19.507675610582947,5.358816198743467,3.9000426724897594,1.5671857122221124,2.7119654920781655,230000
24,120,1,44.0,4224,0,-1,0,0,0,0,0,14,0,0,3,1,5,7,1976,1976,0,0,5,6,1,0.0,5,5,0,7,5,1,10.0,840.0,2.0,0.0,200.0,1040.0,0,5,1,5.0,1060,0,0,1060,1.0,0.0,1,0,3,1,5,6,10,1,0,0,1976.0,2,2.0,572.0,5,5,3,100,110,0,0,0,0,0,0,-1,0,6,2007,0,0,210,210,0,0,0,0,96.0,3160.0,4796.0,7956.0,0.658882402001668,inf,7956.0,1.0,0,1.0,1,35,0.0,35,0,31,31,2,5,0,0.8076923076923077,190.66666666666663,10,25.0,14,840.0,0.19230769230769232,5.0,5.0,3.5,51.5,4.681818181818182,0.2509469696969697,176.66666666666666,2,0,2,0,1,2,3,1,3,0.317894382429958,3.8046295930403686,2.082306320884954,2.3333892013044197,1.6774199942388703,1.6950142209927985,0.720796505208066,20.196935618637664,1.3243424973864697,2.931892719037291,2.492683173354167,20.402898690449543,4.460960838390123,2.5645598571427746,3.999225446330865,2.084867298305734,129900
25,20,0,0.0,8246,0,-1,1,0,0,0,0,9,0,0,0,1,5,8,1968,2001,0,0,6,4,1,0.0,5,7,1,5,5,2,5.5,188.0,5.0,668.0,204.0,1060.0,0,10,1,5.0,1060,0,0,1060,1.0,0.0,1,0,3,1,7,6,10,1,0,0,1968.0,2,1.0,270.0,5,5,3,406,90,0,0,0,0,0,3,-1,0,5,2010,0,0,496,496,0,1,2,1,0.0,3180.0,8516.0,11696.0,0.37341474870831376,inf,11696.0,1.0,0,1.0,1,43,1.0,10,33,42,9,6,1,0,0.8075471698113208,135.0,12,22.5,14,856.0,0.19245283018867929,6.0,4.5,3.5,60.0,5.454545454545454,0.12854717438758187,176.66666666666666,2,0,0,0,2,1,1,1,3,0.3625876939759991,3.800513736435893,2.0967866205447034,2.3094471844902826,0.206794534891494,2.543295877251787,1.087632689235812,19.72707392738104,0.7911108206004407,3.0813437270530177,2.828512636345095,19.93464082158044,5.325436636944127,3.4657217211110183,3.26368099738228,3.0990388829526827,154000
26,20,0,110.0,14230,0,-1,0,0,0,2,0,10,0,0,0,1,8,5,2007,2007,0,0,0,0,2,640.0,7,5,0,7,5,1,2.0,0.0,2.0,0.0,1566.0,1566.0,0,10,1,5.0,1600,0,0,1600,0.0,0.0,2,0,3,1,7,7,10,1,1,0,2007.0,3,3.0,890.0,5,5,3,0,56,0,0,0,0,0,0,-1,0,7,2009,0,0,56,56,0,0,4,0,129.36363636363637,4766.0,15120.0,19886.0,0.3152116402116402,inf,19886.0,1.0,0,1.0,1,4,0.0,4,0,2,2,0,3,0,0.0,222.5,12,17.0,16,0.0,1.0,6.0,3.4,4.0,59.4,5.4,0.11243851018973998,228.57142857142858,1,3,1,2,0,3,0,3,2,2.3358151653647354,3.2286459501415945,3.116912688488999,0.24035898339862052,3.180111203332183,0.49679112176955675,1.9024881121940884,18.996343099708813,3.6555569641252137,3.4736433340871065,1.2803546728851645,19.020164142567477,5.358816198743467,3.9000426724897594,1.5671857122221124,2.7119654920781655,256300
27,20,0,60.0,7200,0,-1,0,0,0,2,0,11,0,0,0,1,5,7,1951,2000,0,0,2,5,1,0.0,5,5,1,5,5,2,3.0,234.0,5.5,486.0,180.0,900.0,0,5,1,5.0,900,0,0,900,0.0,1.0,1,0,3,1,7,5,10,0,-1,1,2005.0,2,2.0,576.0,5,5,3,222,32,0,0,0,0,0,0,-1,0,5,2010,0,0,254,254,0,0,4,0,120.0,2700.0,7776.0,10476.0,0.3472222222222222,inf,10476.0,1.0,0,1.0,1,60,1.0,11,49,59,10,5,1,0,0.8,192.0,10,20.5,14,720.0,0.2,5.0,4.1,3.5,51.6,4.6909090909090905,0.125,180.0,2,0,2,0,1,1,1,1,1,0.4730326262962046,4.1636481393891565,2.1155140194121476,2.9390452611080025,1.6282662423807126,1.3931548730151415,0.43305013403867015,19.81975133752225,1.2111622441031604,3.07236147252136,2.95061802751572,20.1240270952376,4.308473118947762,1.8321446198652,4.030145434498493,3.1412068338957844,134800
28,20,0,98.0,11478,0,-1,0,0,0,0,0,10,0,0,0,1,8,5,2007,2008,0,0,0,0,2,200.0,7,5,0,10,5,1,10.0,1218.0,2.0,0.0,486.0,1704.0,0,10,1,5.0,1704,0,0,1704,1.0,0.0,2,0,3,1,7,7,10,1,1,0,2008.0,3,3.0,772.0,5,5,3,0,50,0,0,0,0,0,0,-1,0,5,2010,0,0,50,50,0,0,0,0,117.12244897959185,5112.0,12250.0,17362.0,0.4173061224489796,inf,17362.0,1.0,0,1.0,1,4,1.0,3,1,3,2,0,3,0,0.7147887323943662,193.0,12,28.0,16,1218.0,0.2852112676056338,6.0,5.6,4.0,61.6,5.6000000000000005,0.14845791949817042,243.42857142857142,1,3,1,2,0,2,2,3,2,2.793936874896863,3.293848699491122,3.4821087079531496,0.28151923266899237,2.5714530288839406,0.4601661443915234,1.2797133689326143,19.30611556304583,3.610190732654059,3.453694091108193,0.7838525776085131,19.31892189711023,5.790574170426564,4.259837711234379,1.2187160395818233,3.131285112166831,306000
29,20,0,47.0,16321,0,-1,1,0,0,3,0,11,0,0,0,1,5,6,1957,1997,0,0,1,1,1,0.0,5,5,1,5,5,4,3.0,1277.0,2.0,0.0,207.0,1484.0,0,5,1,5.0,1600,0,0,1600,1.0,0.0,1,0,2,1,5,6,10,2,1,0,1957.0,3,1.0,319.0,5,5,3,288,258,0,0,0,0,0,0,-1,0,12,2006,0,0,546,546,0,1,1,1,347.25531914893617,4684.0,16640.0,21324.0,0.2814903846153846,inf,21324.0,1.0,0,1.0,1,54,1.0,14,40,49,9,1,1,0,0.8605121293800541,159.5,10,19.0,16,1277.0,0.13948787061994608,5.0,3.8,4.0,50.8,4.618181818181818,0.09803320874946388,266.6666666666667,2,3,0,2,1,3,2,3,3,2.22058657416863,3.186244983213276,3.011096265416651,0.33643622126830436,1.1358886945590168,2.169850075516013,1.2311874385304238,18.691467137342613,2.648471938515402,3.1833188651135367,1.5439543519236152,18.719177157557954,4.86608015758735,3.757060676719721,4.223472023590643,1.6672341034495235,207500
30,30,1,60.0,6324,0,-1,1,0,0,0,0,8,1,2,0,1,4,6,1927,1950,0,0,1,1,1,0.0,5,5,2,5,5,1,2.0,0.0,2.0,0.0,520.0,520.0,0,3,0,5.0,520,0,0,520,0.0,0.0,1,0,1,1,3,4,10,0,-1,1,1920.0,2,1.0,240.0,3,5,3,49,0,87,0,0,0,0,0,-1,0,5,2008,0,0,136,136,0,1,2,1,105.4,1560.0,6564.0,8124.0,0.2376599634369287,inf,8124.0,1.0,2,1.0,1,84,1.0,61,23,81,58,1,2,0,0.0,120.0,10,15.0,12,0.0,1.0,5.0,3.0,3.0,42.0,3.8181818181818175,0.08222643896268185,130.0,2,0,0,0,1,3,0,1,1,1.9057003887984618,5.233866294424409,2.802052418921041,4.435626123920308,0.2269506450257758,2.7631074281784325,1.2758959228598516,19.979566017432436,1.8883863954384128,4.20148504730107,4.777688250060752,20.58735546800089,4.18263258716615,2.446466049518293,5.744118058845978,3.7905589156804593,68500
31,70,2,50.0,8500,0,1,0,0,0,0,0,13,1,0,0,0,4,4,1920,1950,2,0,4,2,1,0.0,5,3,2,5,5,1,2.0,0.0,2.0,0.0,649.0,649.0,0,5,0,5.0,649,668,0,1317,0.0,0.0,1,0,3,1,5,6,10,0,-1,1,1920.0,2,1.0,250.0,5,3,2,0,54,172,0,0,0,0,3,-1,0,7,2008,0,0,226,226,2,0,0,0,170.0,3283.0,8750.0,12033.0,0.3752,inf,12033.0,1.0,1,2.0,1,91,1.0,61,30,88,58,4,2,0,0.0,125.0,8,15.0,12,0.0,1.0,4.0,3.0,3.0,43.0,3.9090909090909087,0.15494117647058825,219.5,2,2,0,0,1,3,0,1,1,1.984288010274278,3.2208654094575575,0.7399951043016711,3.754087930464598,0.12672307215661566,2.620315038015572,1.176514950604662,19.701109630180916,1.606150582385897,2.2950218964413716,4.070784636298339,20.096345532117066,4.106875312473235,2.58709379058603,5.404283148052912,3.8321586635015286,40000
32,20,0,0.0,8544,0,-1,1,0,0,3,0,9,0,0,0,1,5,6,1966,2006,0,0,3,3,1,0.0,5,5,1,5,5,1,2.0,0.0,2.0,0.0,1228.0,1228.0,0,7,1,5.0,1228,0,0,1228,0.0,0.0,1,1,3,1,7,6,10,0,-1,0,1966.0,2,1.0,271.0,5,5,3,0,65,0,0,0,0,0,3,-1,0,6,2008,0,0,65,65,0,1,1,1,0.0,3684.0,8815.0,12499.0,0.4179239931934203,inf,12499.0,1.0,0,1.0,1,45,1.0,5,40,42,2,3,1,0,0.0,135.5,10,15.0,14,0.0,1.0,5.0,3.0,3.5,51.5,4.681818181818182,0.14372659176029962,204.66666666666666,1,0,0,0,1,3,0,1,1,0.9438562514800759,3.501933716318161,2.273759825704652,1.649297677938446,0.21936313265890903,2.5263002429629635,1.0789723864506575,19.689070667481158,1.2705994945853925,2.9917204706531413,2.32956483887318,19.814911665016677,3.968898225968052,1.2996906558377617,3.6578324950473893,2.885997690228813,149350
33,20,0,85.0,11049,0,-1,0,0,0,2,0,0,0,0,0,1,8,5,2007,2007,0,0,0,0,1,0.0,7,5,0,10,5,3,2.0,0.0,2.0,0.0,1234.0,1234.0,0,10,1,5.0,1234,0,0,1234,0.0,0.0,2,0,3,1,7,7,10,0,-1,0,2007.0,3,2.0,484.0,5,5,3,0,30,0,0,0,0,0,0,-1,0,1,2008,0,0,30,30,0,0,4,0,129.98823529411766,3702.0,11533.0,15235.0,0.32099193618312666,inf,15235.0,1.0,0,1.0,1,4,0.0,4,0,1,1,0,5,0,0.0,161.33333333333334,12,22.0,16,0.0,1.0,6.0,4.4,4.0,59.4,5.4,0.11168431532265363,176.28571428571428,1,0,2,0,0,2,0,3,2,0.9665450360955988,3.4931208137066827,2.2833815057195572,1.6257527062339978,1.2573670854828962,1.488742918619745,0.23674987719889617,19.333028722663858,1.426876189981234,2.726373964546153,1.702404731514051,19.458596320788814,5.23359014757471,3.1764621928964143,1.8440899383023193,3.7063885851473652,179900
34,20,0,70.0,10552,0,-1,1,0,0,0,0,11,0,0,0,1,5,5,1959,1959,1,0,4,2,1,0.0,5,5,1,5,5,1,5.5,1018.0,2.0,0.0,380.0,1398.0,0,7,1,5.0,1700,0,0,1700,0.0,1.0,1,1,4,1,7,6,10,1,1,0,1959.0,3,2.0,447.0,5,5,3,0,38,0,0,0,0,0,0,-1,0,4,2010,0,0,38,38,0,1,2,1,150.74285714285713,4798.0,10999.0,15797.0,0.4362214746795163,inf,15797.0,1.0,0,1.0,1,52,0.0,52,0,51,51,4,1,0,0.7281831187410587,149.0,10,18.5,16,1018.0,0.2718168812589413,5.0,3.7,4.0,52.7,4.790909090909091,0.16110689916603488,283.3333333333333,1,3,2,2,1,3,2,3,3,2.3896648948604744,3.123418032018699,3.094289583416124,0.44911807515611685,1.0747008928939492,1.6716083664921604,0.30225111231098467,19.399199240632928,2.647963766874426,2.984213811952961,0.9423927116386293,19.422668002904153,4.3910731841613035,2.848986219595991,2.94533107350545,1.508053551583188,165500
35,120,0,60.0,7313,0,-1,0,0,0,0,0,10,0,0,3,1,9,5,2005,2005,1,0,1,1,0,246.0,10,5,0,10,5,1,10.0,1153.0,2.0,0.0,408.0,1561.0,0,10,1,5.0,1561,0,0,1561,1.0,0.0,2,0,2,1,10,6,10,1,1,0,2005.0,5,2.0,556.0,5,5,3,203,47,0,0,0,0,0,0,-1,0,8,2007,0,0,250,250,0,0,0,0,121.88333333333334,4683.0,7869.0,12552.0,0.5951200914982844,inf,12552.0,1.0,0,1.0,1,6,0.0,6,0,2,2,1,0,0,0.7386290839205637,185.33333333333331,15,28.0,20,1153.0,0.26137091607943624,7.5,5.6,5.0,68.1,6.1909090909090905,0.21345549022289073,260.1666666666667,2,3,2,2,3,2,2,2,2,2.233523541219516,3.2456553819027647,3.048875996996735,0.3642209932130989,1.5347599561853138,1.4496281222027168,0.35424699634836276,19.804913562280646,2.636761602833868,3.028194586873028,0.768292930224904,19.83265275178999,7.650903062085475,6.3613188892057755,2.8598274394447887,5.479793388682691,277500
36,60,0,108.0,13418,0,-1,0,0,0,0,0,10,0,0,0,0,8,5,2004,2005,0,0,0,0,2,132.0,7,5,0,10,5,3,2.0,0.0,2.0,0.0,1117.0,1117.0,0,10,1,5.0,1132,1320,0,2452,0.0,0.0,3,1,4,1,7,9,10,1,1,2,2004.0,5,3.0,691.0,5,5,3,113,32,0,0,0,0,0,0,-1,0,9,2006,0,0,145,145,0,0,0,0,124.24074074074076,6021.0,14109.0,20130.0,0.4267488836912609,inf,20130.0,1.0,0,2.0,1,7,1.0,6,1,2,1,0,3,0,0.0,172.75,12,22.0,20,0.0,1.0,6.0,4.4,5.0,61.4,5.581818181818181,0.18273960351766283,272.44444444444446,2,1,1,1,0,2,0,2,2,4.14999918222868,0.7393767865430706,2.5323277066541805,3.8169674319558724,2.2636313439933473,0.4858527119880846,1.0174458159511868,19.0432232816589,4.229391488049506,1.6270084047452702,3.7343035375636977,19.344805992368688,5.7034966971859316,4.215266231705427,1.130683701674487,2.935742122828371,309000
37,20,0,112.0,10859,0,-1,0,0,0,2,0,0,0,0,0,1,5,5,1994,1995,0,0,0,0,1,0.0,5,5,0,7,5,1,2.0,0.0,2.0,0.0,1097.0,1097.0,0,10,1,5.0,1097,0,0,1097,0.0,0.0,1,1,3,1,5,6,10,0,-1,0,1995.0,2,2.0,672.0,5,5,3,392,64,0,0,0,0,0,0,-1,0,6,2009,0,0,456,456,0,0,4,0,96.95535714285714,3291.0,11531.0,14822.0,0.28540456161651195,inf,14822.0,1.0,0,1.0,1,17,1.0,16,1,15,14,0,5,0,0.0,224.0,10,17.0,14,0.0,1.0,5.0,3.4,3.5,51.9,4.718181818181818,0.10102219357215213,182.83333333333334,2,0,1,0,1,3,0,1,1,0.47264849386178365,3.726712270632547,2.119325531325446,2.163946211685543,2.1009038674145426,0.7500560223242725,0.8100498876477265,19.364536979876146,1.7202115016547,2.8484849058865436,2.1192624626625993,19.555668783266587,4.075214858443424,1.613168690106734,3.64710735060046,3.0400024125093394,145000
38,20,0,74.0,8532,0,-1,0,0,0,0,0,11,0,0,0,1,5,6,1954,1990,1,0,2,5,0,650.0,5,5,1,5,5,1,5.5,1213.0,2.0,0.0,84.0,1297.0,0,7,1,5.0,1297,0,0,1297,0.0,1.0,1,0,3,1,5,5,10,1,0,0,1954.0,5,2.0,498.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,10,2009,0,0,0,0,0,0,0,0,115.29729729729729,3891.0,9030.0,12921.0,0.43089700996677743,inf,12921.0,1.0,0,1.0,1,57,1.0,21,36,55,19,5,4,0,0.9352351580570548,166.0,10,18.5,20,1213.0,0.06476484194294525,5.0,3.7,5.0,52.7,4.790909090909091,0.15201593999062354,259.4,0,0,2,2,1,3,2,2,3,1.2070126483806274,3.409127947156049,2.3962010321931735,1.3787522412320468,1.2644760274232922,1.5704950629868057,0.10098603433373131,19.65134091811071,1.6139385207890538,2.745279470511483,1.5155022923724504,19.74996465421964,4.308032268496695,2.4388670839408455,3.4037177374469585,1.510291277735389,153000
39,20,0,68.0,7922,0,-1,0,0,0,0,0,11,0,0,0,1,5,7,1953,2007,0,0,0,0,1,0.0,5,7,1,5,5,1,10.0,731.0,2.0,0.0,326.0,1057.0,0,5,1,5.0,1057,0,0,1057,1.0,0.0,1,0,3,1,7,5,10,0,-1,1,1953.0,2,1.0,246.0,5,5,3,0,52,0,0,0,0,0,0,-1,0,1,2010,0,1,52,52,0,0,0,0,116.5,3171.0,8168.0,11339.0,0.38822233104799214,inf,11339.0,1.0,0,1.0,1,58,1.0,4,54,57,3,0,1,1,0.6915799432355724,123.0,12,23.0,14,731.0,0.30842005676442763,6.0,4.6,3.5,53.1,4.827272727272726,0.13342590254986114,211.4,1,0,0,0,2,2,3,1,1,0.354797234810851,3.8066798672443634,2.0953935281795046,2.3212465112394223,0.09486069424906236,2.661980395477424,1.2035216462666485,19.775503698239977,0.8447984346170638,3.134511931288468,2.9111023590901697,19.984224121328406,4.647110896505212,2.261869501710557,3.672408857263232,3.3914153382457575,109000
40,90,0,65.0,6040,0,-1,0,0,0,0,0,15,0,0,2,1,4,5,1955,1955,0,0,4,4,1,0.0,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,2.0,1152,0,0,1152,0.0,0.0,2,0,2,2,3,6,10,0,-1,3,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,-1,0,6,2008,0,1,0,0,0,0,0,0,92.92307692307692,2304.0,6040.0,8344.0,0.3814569536423841,inf,8344.0,1.0,0,1.0,1,56,0.0,56,0,53,53,2,5,1,0.0,0.0,10,0.0,0,0.0,0.0,5.0,0.0,0.0,34.0,3.0909090909090913,0.19072847682119207,192.0,0,0,0,0,1,0,0,0,0,2.0734650348270076,4.533937478331562,2.614987877518149,3.976039037838415,1.07776554900428,3.8198873526916204,2.368499915745598,20.12424234623194,2.583423033129626,4.274836476556406,4.92044764404643,20.600990019581133,4.51353255514401,7.248153587775406,9.369166748859499,8.037474158984667,82000
41,20,0,84.0,8658,0,-1,0,0,0,0,0,11,0,0,0,1,6,5,1965,1965,0,0,2,5,0,101.0,5,5,1,5,5,1,5.5,643.0,2.0,0.0,445.0,1088.0,0,10,1,5.0,1324,0,0,1324,0.0,0.0,2,0,3,1,5,6,10,1,0,0,1965.0,3,2.0,440.0,5,5,3,0,138,0,0,0,0,0,5,-1,0,12,2006,0,1,138,138,0,0,0,0,103.07142857142857,3736.0,9098.0,12834.0,0.4106397010331941,inf,12834.0,1.0,0,1.0,1,46,0.0,46,0,41,41,5,4,1,0.5909926470588235,146.66666666666666,10,18.5,16,643.0,0.4090073529411765,5.0,3.7,4.0,54.7,4.9727272727272736,0.15292215292215292,220.66666666666666,1,0,2,0,1,3,3,3,3,0.9906403400501604,3.3767460546003774,2.216603757648188,1.5981063972871088,0.9969352987486786,1.7973180574185816,0.30204220005209453,19.640039034843703,1.3046462218590007,2.6634765930843454,1.8070252737033456,19.758127348934504,4.379266139432182,2.566828802557917,2.7625339834162066,1.7869714423457848,160000
42,20,0,115.0,16905,0,-1,0,0,0,0,0,16,0,0,0,1,5,6,1959,1959,0,0,0,0,1,0.0,5,7,1,5,5,4,3.0,967.0,2.0,0.0,383.0,1350.0,0,7,1,5.0,1328,0,0,1328,0.0,1.0,1,1,2,1,5,5,10,2,1,0,1959.0,3,1.0,308.0,5,5,1,0,104,0,0,0,0,0,0,-1,0,7,2007,0,0,104,104,0,0,0,0,147.0,4006.0,17213.0,21219.0,0.23273107535002616,inf,21219.0,1.0,0,1.0,1,52,0.0,52,0,48,48,0,1,0,0.7162962962962963,154.0,12,19.0,16,967.0,0.2837037037037037,6.0,3.8,4.0,53.8,4.890909090909091,0.07855664004732328,265.6,1,3,0,0,2,3,2,3,3,1.3631404915207102,3.3783256243029816,2.485711299819875,1.2345634679728386,1.1873253303652789,2.227250382540504,1.3200376168941346,18.62044797577503,1.9600390911001937,3.0462562834253273,1.9807816671365521,18.710701055622973,5.068301834917323,3.8374706232460007,3.5695717829530023,1.8247423785931722,170000
43,85,0,0.0,9180,0,-1,1,0,0,3,0,12,0,0,0,4,5,7,1983,1983,0,0,3,3,1,0.0,5,5,1,7,5,3,5.0,747.0,1.0,93.0,0.0,840.0,0,7,1,5.0,884,0,0,884,1.0,0.0,1,0,2,1,7,5,10,0,-1,0,1983.0,3,2.0,504.0,5,7,3,240,0,0,0,0,0,0,3,-1,0,12,2007,0,0,240,240,0,1,1,1,0.0,2608.0,9684.0,12292.0,0.26931020239570425,inf,12292.0,1.0,0,1.2,1,28,0.0,28,0,24,24,3,1,0,1.0,168.0,10,21.0,18,840.0,0.0,5.0,4.2,4.5,54.7,4.9727272727272736,0.0962962962962963,176.8,1,0,2,0,1,2,3,3,1,0.5430110689685154,4.221707757174004,2.1163499041558382,3.0564295142542117,1.298866613531247,1.50447194682431,0.017742308549703618,19.568911017027727,0.9456000426323541,3.0758967994069626,3.0661643765193762,19.8972929275936,4.511755068583819,2.027681939861095,3.5748556799944864,3.0789671227346562,144000
44,20,0,0.0,9200,0,-1,1,0,0,3,0,0,0,0,0,1,5,6,1975,1980,1,0,0,0,1,0.0,5,5,1,7,5,3,1.0,280.0,3.0,491.0,167.0,938.0,0,5,1,5.0,938,0,0,938,1.0,0.0,1,0,3,1,5,5,10,0,-1,1,1977.0,2,1.0,308.0,5,5,3,145,0,0,0,0,0,0,3,-1,0,7,2008,0,0,145,145,0,1,1,1,0.0,2814.0,9508.0,12322.0,0.2959612957509466,inf,12322.0,1.0,0,1.0,1,36,1.0,31,5,33,28,0,1,0,0.8219616204690832,154.0,10,19.0,14,771.0,0.17803837953091686,5.0,3.8,3.5,48.3,4.3909090909090915,0.10195652173913043,187.6,1,0,0,0,1,3,1,1,1,0.3602762278589642,4.071493494795696,2.093948961311221,2.789469545604918,0.40891276600300736,2.336963623573487,0.9030310492681859,19.595786567016056,0.6081766697549217,3.154380087865449,3.1191319699946622,19.87826412911643,3.8243050834987726,0.9497723824410843,4.142273476988458,2.763321102072525,130250
45,20,0,70.0,7945,0,-1,0,0,0,0,0,11,0,0,0,1,5,6,1959,1959,0,0,4,5,1,0.0,5,5,1,5,5,1,5.0,179.0,3.0,506.0,465.0,1150.0,0,10,1,3.0,1150,0,0,1150,1.0,0.0,1,0,3,1,5,6,10,0,-1,0,1959.0,3,1.0,300.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,5,2006,0,0,0,0,0,0,0,0,113.5,3450.0,8245.0,11695.0,0.4184354154032747,inf,11695.0,1.0,0,1.0,1,52,0.0,52,0,47,47,2,1,0,0.5956521739130435,150.0,10,19.0,16,685.0,0.4043478260869565,5.0,3.8,4.0,51.8,4.709090909090909,0.144745122718691,191.66666666666666,0,0,0,0,1,3,1,3,0,0.6551334349150596,3.6286035023665764,2.168359794585687,1.9556179330676522,0.34447197497153814,2.4268389386725326,0.9558474520517427,19.756744741418714,0.9817977678712458,2.969405107324256,2.4778425189254567,19.91746070836002,2.286986465080601,4.049290459690302,5.15672318529314,4.734974182739297,141000
46,120,0,61.0,7658,0,-1,0,0,0,0,0,10,0,0,3,1,9,5,2005,2005,1,0,1,1,0,412.0,10,5,0,10,5,1,10.0,456.0,2.0,0.0,1296.0,1752.0,0,10,1,5.0,1752,0,0,1752,1.0,0.0,2,0,2,1,10,6,10,1,1,0,2005.0,3,2.0,576.0,5,5,3,196,82,0,0,0,0,0,0,-1,0,2,2010,0,0,278,278,0,0,0,0,125.54098360655738,5256.0,8234.0,13490.0,0.6383288802526111,inf,13490.0,1.0,0,1.0,1,6,0.0,6,0,5,5,1,0,0,0.2602739726027397,192.0,15,28.0,16,456.0,0.7397260273972602,7.5,5.6,4.0,67.1,6.1,0.2287803604074171,292.0,2,3,2,2,3,2,3,3,2,2.982326378126931,3.3313203506234133,3.6355590763198364,0.4514368476030199,1.6255153565897762,1.352148446156227,0.3997847624487241,19.7616828593963,3.3612323733107154,3.4093187791440536,0.8138800594676969,19.77266268341539,7.488760339467081,6.197806339175832,2.8434193617491097,5.389629131675206,319900
47,50,0,48.0,12822,0,-1,1,0,0,3,0,4,0,0,0,2,7,5,2003,2003,0,0,0,0,1,0.0,7,5,0,10,5,1,10.0,1351.0,2.0,0.0,83.0,1434.0,0,10,1,5.0,1518,631,0,2149,1.0,0.0,1,1,1,1,7,6,10,1,3,0,2003.0,3,2.0,670.0,5,5,3,168,43,0,0,198,0,0,0,-1,0,8,2009,0,1,409,409,0,1,1,1,267.125,5732.0,13492.0,19224.0,0.4248443522087163,inf,19224.0,1.0,0,1.5,1,8,0.0,8,0,6,6,0,5,1,0.9421199442119944,223.33333333333331,12,28.0,16,1351.0,0.05788005578800558,6.0,5.6,4.0,60.6,5.509090909090909,0.16760255810326002,358.1666666666667,3,1,1,2,0,2,2,3,2,3.1130843915284943,1.4196500659422524,2.5826255217052894,1.782786171498613,2.1483780785690647,0.6069315939871778,0.8951914714526388,19.115478271485717,3.4431064047729047,1.9387825530140474,1.7116465844548485,19.159855131593996,6.254334121463601,5.055708077168896,2.6717244000602225,3.459700156591504,239686
