MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterCond,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,Neighborhood_mapped,rare_Exterior1st,rare_Exterior2nd,rare_Alley,rare_Condition1,rare_SaleType,rare_RoofStyle,rare_LotShape,rare_LandContour,rare_LandSlope,rare_Foundation,MasExist,AirCon,Electrical_SBrkr,Functional_Typ,GarageType_InHome,PavedDrive1,HasFence,MiscFeature1,SaleType_New_House,SaleCon_Normal,HasPool,Has2ndFloor,HasFireplace,total_Utility_Count,SqFtPerRoom,Total_Home_Quality,Product_Home_Quality,Total_Bathrooms,TotalSF,TotalPorchSF,YearBlRm,TotalExtQual,ProductExtQual,TotalBsmQual_And_Fin,TotalBsmQual,ProductBsmQual,TotalBsmFin,TotalGrgQual,ProductGrgQual,TotalQual,QualGr,QualPorch,QualExt,QualGrg,QlLivArea,QualSFNg,ProBsmQualPerTotFin,Age_YrBuilt,Age_YrRmd,Diff_YrRmd_YrBlt,Age_GarageYrBlt,Diff_GarYBlt_YrBlt,LivLotRatio,Spaciousness,GrArea+Basement,YrRemod*Basement,Count_OutSideSF,Rat_Out_Count,total_Area,Count_Areas,Rat_Areas_Count,total_Floors,Count_Floors,Rat_Floors_Count,Tot_Bsmt_per_Fin,OverallCond_Price_grade,space_Cluster,Areas_Cluster,Floors_Cluster,OutsideSF_Cluster,OverAll_QC_Cluster,YrBlt_Cluster,SalePrice,Predicted,is_train
30,RM,60.0,6324,BrkSide,1Fam,1Story,4,6,1927.0,1950.0,None,0.0,3,3,No,1,0.0,1,0.0,520.0,520.0,520,0,0,520,0.0,0.0,1,0,1,1,4,0,0,Detchd,1920.0,Unf,1.0,240.0,3,Y,49,0,87,0,0,0,0,2,MetalSd,MetalSd,None,RARE,WD,Gable,IR1,Lvl,Gtl,BrkTil,0,0,1,1,0,1,0,0,0,1,0,0,0,4,86.66666666666667,10,24,1.0,520.0,136,3877.0,6,9,8,6,9,2,5,6,27,14040,816,0.0,1200.0,14040,28080,4.5,81.0,58.0,23.0,88.0,-7.0,0.08222643896268185,130.0,1040.0,1014000.0,2,68.0,7604.0,4,1901.0,520,1,520.0,260.0,3,7,9,2,3,4,2,68500.0,65909.972174199,Yes
70,C (all),50.0,8500,IDOTRR,1Fam,2Story,4,4,1920.0,1950.0,None,0.0,2,3,No,1,0.0,1,0.0,649.0,649.0,649,668,0,1317,0.0,0.0,1,0,3,1,6,0,0,Detchd,1920.0,Unf,1.0,250.0,2,N,0,54,172,0,0,0,0,1,BrkFace,RARE,RARE,RARE,WD,Gambrel,Reg,Lvl,Gtl,BrkTil,0,0,1,1,0,0,1,0,0,1,0,1,0,5,164.625,8,16,1.0,1317.0,226,3870.0,5,6,8,6,9,2,5,6,28,36876,1130,0.0,1250.0,36876,36876,4.5,88.0,58.0,30.0,88.0,0.0,0.15494117647058825,219.5,1966.0,1265550.0,2,113.0,10716.0,4,2679.0,1317,2,658.5,324.5,1,8,9,3,2,2,2,40000.0,50097.65758100079,Yes
20,RL,71.4,8544,Sawyer,1Fam,1Story,5,6,1966.0,2006.0,None,0.0,3,3,No,1,0.0,1,0.0,1228.0,1228.0,1228,0,0,1228,0.0,0.0,1,1,3,1,6,0,0,Attchd,1966.0,Unf,1.0,271.0,3,Y,0,65,0,0,0,0,0,3,HdBoard,HdBoard,None,Norm,WD,Gable,IR1,Lvl,Gtl,CBlock,0,1,1,1,1,1,1,0,0,1,0,0,0,7,136.44444444444446,11,30,1.5,1228.0,65,3972.0,6,9,8,6,9,2,6,9,33,40524,390,0.0,1626.0,40524,121572,4.5,42.0,2.0,40.0,42.0,0.0,0.14372659176029962,204.66666666666666,2456.0,2463368.0,1,65.0,11271.0,4,2817.75,1228,1,1228.0,614.0,3,1,9,7,3,4,1,149350.0,140965.37541457787,Yes
20,RL,85.0,11049,CollgCr,1Fam,1Story,8,5,2007.0,2007.0,None,0.0,3,3,Av,1,0.0,1,0.0,1234.0,1234.0,1234,0,0,1234,0.0,0.0,2,0,3,1,7,0,0,Attchd,2007.0,RFn,2.0,484.0,3,Y,0,30,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,1,0,0,0,6,123.4,13,40,2.0,1234.0,30,4014.0,7,12,10,8,15,2,6,9,40,49360,210,0.0,2904.0,49360,246800,7.5,1.0,1.0,0.0,1.0,0.0,0.11168431532265363,176.28571428571428,2468.0,2476638.0,1,30.0,14001.0,4,3500.25,1234,1,1234.0,617.0,2,1,8,7,3,3,0,179900.0,179848.37444039958,Yes
20,RL,70.0,10552,NAmes,1Fam,1Story,5,5,1959.0,1959.0,None,0.0,3,3,No,3,1018.0,1,0.0,380.0,1398.0,1700,0,0,1700,0.0,1.0,1,1,4,1,6,1,4,Attchd,1959.0,RFn,2.0,447.0,3,Y,0,38,0,0,0,0,0,3,BrkFace,RARE,None,Norm,WD,Hip,IR1,Lvl,Gtl,CBlock,0,1,1,1,1,1,0,0,0,1,0,0,1,6,188.88888888888889,10,25,2.0,2718.0,38,3918.0,6,9,10,6,9,4,6,9,35,59500,228,0.0,2682.0,59500,178500,2.25,51.0,51.0,0.0,51.0,0.0,0.16110689916603488,283.3333333333333,3098.0,2738682.0,1,38.0,14097.0,4,3524.25,1700,1,1700.0,349.5,2,4,8,1,3,2,1,165500.0,167858.6396755816,Yes
120,RL,60.0,7313,NridgHt,TwnhsE,1Story,9,5,2005.0,2005.0,BrkFace,246.0,3,3,No,6,1153.0,1,0.0,408.0,1561.0,1561,0,0,1561,1.0,0.0,2,0,2,1,6,1,4,Attchd,2005.0,Fin,2.0,556.0,3,Y,203,47,0,0,0,0,0,10,MetalSd,MetalSd,None,Norm,WD,Hip,Reg,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,0,1,0,0,1,7,173.44444444444446,14,45,3.0,2714.0,250,4010.0,8,15,15,8,15,7,6,9,48,74928,2000,1968.0,3336.0,74928,749280,2.142857142857143,2.0,2.0,0.0,2.0,0.0,0.21345549022289073,260.1666666666667,3122.0,3129805.0,2,125.0,11237.0,5,2247.4,1561,1,1561.0,223.0,2,4,8,1,5,3,0,277500.0,285283.296100881,Yes
60,RL,108.0,13418,NridgHt,1Fam,2Story,8,5,2004.0,2005.0,Stone,132.0,3,3,Av,1,0.0,1,0.0,1117.0,1117.0,1132,1320,0,2452,0.0,0.0,3,1,4,1,9,1,4,BuiltIn,2004.0,Fin,3.0,691.0,3,Y,113,32,0,0,0,0,0,10,VinylSd,VinylSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,0,1,0,1,1,8,175.14285714285714,13,40,3.5,2452.0,145,4009.0,7,12,10,8,15,2,6,9,40,98080,1015,924.0,4146.0,98080,980800,7.5,2.0,1.0,1.0,2.0,0.0,0.18273960351766283,272.44444444444446,3569.0,2239585.0,2,72.5,17810.0,5,3562.0,2452,2,1226.0,558.5,2,5,0,0,5,3,0,309000.0,305916.95141187066,Yes
20,RL,112.0,10859,CollgCr,1Fam,1Story,5,5,1994.0,1995.0,None,0.0,3,3,No,1,0.0,1,0.0,1097.0,1097.0,1097,0,0,1097,0.0,0.0,1,1,3,1,6,0,0,Attchd,1995.0,Unf,2.0,672.0,3,Y,392,64,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,1,0,0,0,6,121.88888888888889,10,25,1.5,1097.0,456,3989.0,6,9,9,7,12,2,6,9,34,37298,2736,0.0,4032.0,37298,186490,6.0,15.0,14.0,1.0,14.0,1.0,0.10102219357215213,182.83333333333334,2194.0,2188515.0,2,228.0,13725.0,4,3431.25,1097,1,1097.0,548.5,2,1,1,7,7,6,0,145000.0,149313.4134571503,Yes
20,RL,74.0,8532,NAmes,1Fam,1Story,5,6,1954.0,1990.0,BrkFace,650.0,3,3,No,3,1213.0,1,0.0,84.0,1297.0,1297,0,0,1297,0.0,1.0,1,0,3,1,5,1,3,Attchd,1954.0,Fin,2.0,498.0,3,Y,0,0,0,0,0,0,0,3,Wd Sdng,Wd Sdng,None,Norm,WD,Hip,Reg,Lvl,Gtl,CBlock,1,1,1,1,1,1,0,0,0,1,0,0,1,7,185.28571428571428,11,30,1.5,2510.0,0,3944.0,6,9,10,6,9,4,6,9,34,44098,0,3900.0,2988.0,44098,132294,2.25,55.0,19.0,36.0,55.0,0.0,0.15201593999062354,259.4,2594.0,2581030.0,0,0.0,12274.0,5,2454.8,1297,1,1297.0,324.25,3,1,4,7,3,4,1,153000.0,152454.97494300484,Yes
20,RL,68.0,7922,NAmes,1Fam,1Story,5,7,1953.0,2007.0,None,0.0,4,3,No,6,731.0,1,0.0,326.0,1057.0,1057,0,0,1057,1.0,0.0,1,0,3,1,5,0,0,Detchd,1953.0,Unf,1.0,246.0,3,Y,0,52,0,0,0,0,0,3,VinylSd,VinylSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,1,1,0,1,0,0,0,0,0,0,0,4,151.0,12,35,2.0,1788.0,52,3960.0,7,12,13,6,9,7,6,9,38,40166,364,0.0,1476.0,40166,120498,1.2857142857142858,57.0,3.0,54.0,57.0,0.0,0.13342590254986114,211.4,2114.0,2121399.0,1,52.0,10282.0,4,2570.5,1057,1,1057.0,151.0,3,1,9,7,3,1,1,109000.0,124989.60281169835,Yes
90,RL,65.0,6040,Edwards,Duplex,1Story,4,5,1955.0,1955.0,None,0.0,3,0,None,0,0.0,0,0.0,0.0,0.0,1152,0,0,1152,0.0,0.0,2,0,2,2,6,0,0,None,1961.6,None,0.0,0.0,0,N,0,0,0,0,0,0,0,2,RARE,Plywood,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,0,0,0,1,0,0,0,0,0,0,0,0,0,1,115.2,9,20,2.0,1152.0,0,3910.0,6,9,0,0,0,0,0,0,15,17280,0,0.0,0.0,17280,34560,0.0,53.0,53.0,0.0,46.40000000000009,6.599999999999909,0.19072847682119207,192.0,1152.0,0.0,0,0.0,7192.0,2,3596.0,1152,1,1152.0,0.0,2,7,9,7,3,5,1,82000.0,80868.26078945235,Yes
20,RL,84.0,8658,NAmes,1Fam,1Story,6,5,1965.0,1965.0,BrkFace,101.0,3,3,No,3,643.0,1,0.0,445.0,1088.0,1324,0,0,1324,0.0,0.0,2,0,3,1,6,1,3,Attchd,1965.0,RFn,2.0,440.0,3,Y,0,138,0,0,0,0,0,3,Wd Sdng,Wd Sdng,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,1,1,1,1,1,1,1,0,0,0,0,0,1,7,147.11111111111111,11,30,2.0,1967.0,138,3930.0,6,9,10,6,9,4,6,9,36,47664,828,606.0,2640.0,47664,142992,2.25,41.0,41.0,0.0,41.0,0.0,0.15292215292215292,220.66666666666666,2412.0,2137920.0,1,138.0,11611.0,5,2322.2,1324,1,1324.0,272.0,2,1,8,7,0,9,1,160000.0,145805.07086900773,Yes
20,RL,115.0,16905,Timber,1Fam,1Story,5,6,1959.0,1959.0,None,0.0,4,3,Gd,4,967.0,1,0.0,383.0,1350.0,1328,0,0,1328,0.0,1.0,1,1,2,1,5,2,4,Attchd,1959.0,RFn,1.0,308.0,3,P,0,104,0,0,0,0,0,8,VinylSd,VinylSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,1,1,1,1,0,0,0,1,0,0,1,6,166.0,11,30,2.0,2295.0,104,3918.0,7,12,11,6,9,5,6,9,36,47808,728,0.0,1848.0,47808,382464,1.8,48.0,48.0,0.0,48.0,0.0,0.07855664004732328,265.6,2678.0,2644650.0,1,104.0,19891.0,4,4972.75,1328,1,1328.0,270.0,3,1,8,7,0,4,1,170000.0,177099.9534552181,Yes
85,RL,65.4,9180,SawyerW,1Fam,SFoyer,5,7,1983.0,1983.0,None,0.0,3,3,Av,5,747.0,2,93.0,0.0,840.0,884,0,0,884,1.0,0.0,1,0,2,1,5,0,0,Attchd,1983.0,RFn,2.0,504.0,4,Y,240,0,0,0,0,0,0,5,HdBoard,HdBoard,None,Norm,WD,Gable,IR1,Lvl,Gtl,CBlock,0,1,1,1,1,1,1,0,0,1,0,0,0,7,126.28571428571429,12,35,2.0,1724.0,240,3966.0,6,9,14,7,12,7,7,12,40,35360,1440,0.0,3528.0,35360,176800,1.7142857142857142,24.0,24.0,0.0,24.0,0.0,0.0962962962962963,176.8,1724.0,1665720.0,1,240.0,11408.0,4,2852.0,884,1,884.0,120.0,3,7,1,2,5,7,0,144000.0,143479.29455257775,Yes
20,RL,75.4,9200,CollgCr,1Fam,1Story,5,6,1975.0,1980.0,None,0.0,3,3,Av,2,280.0,4,491.0,167.0,938.0,938,0,0,938,1.0,0.0,1,0,3,1,5,0,0,Detchd,1977.0,Unf,1.0,308.0,3,Y,145,0,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,WD,Hip,IR1,Lvl,Gtl,CBlock,0,1,1,1,0,1,1,0,0,1,0,0,0,6,134.0,11,30,2.0,1709.0,145,3955.0,6,9,13,7,12,6,6,9,36,33768,870,0.0,1848.0,33768,168840,2.0,33.0,28.0,5.0,31.0,2.0,0.10195652173913043,187.6,1876.0,1857240.0,1,145.0,11384.0,4,2846.0,938,1,938.0,156.33333333333334,3,7,9,2,5,7,1,130250.0,131887.33439792864,Yes
20,RL,70.0,7945,NAmes,1Fam,1Story,5,6,1959.0,1959.0,None,0.0,3,3,No,5,179.0,4,506.0,465.0,1150.0,1150,0,0,1150,1.0,0.0,1,0,3,1,6,0,0,Attchd,1959.0,RFn,1.0,300.0,3,Y,0,0,0,0,0,0,0,3,BrkFace,Wd Sdng,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,0,1,1,1,0,0,0,1,0,0,0,5,143.75,11,30,2.0,1835.0,0,3918.0,6,9,15,6,9,9,6,9,40,46000,0,0.0,1800.0,46000,138000,1.0,47.0,47.0,0.0,47.0,0.0,0.144745122718691,191.66666666666666,2300.0,2252850.0,0,0.0,10545.0,4,2636.25,1150,1,1150.0,127.77777777777777,3,1,9,7,3,4,1,141000.0,144748.03077984447,Yes
120,RL,61.0,7658,NridgHt,TwnhsE,1Story,9,5,2005.0,2005.0,BrkFace,412.0,3,3,No,6,456.0,1,0.0,1296.0,1752.0,1752,0,0,1752,1.0,0.0,2,0,2,1,6,1,4,Attchd,2005.0,RFn,2.0,576.0,3,Y,196,82,0,0,0,0,0,10,MetalSd,MetalSd,None,Norm,WD,Hip,Reg,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,0,1,0,0,1,7,194.66666666666666,14,45,3.0,2208.0,278,4010.0,8,15,15,8,15,7,6,9,48,84096,2224,3296.0,3456.0,84096,840960,2.142857142857143,5.0,5.0,0.0,5.0,0.0,0.2287803604074171,292.0,3504.0,3512760.0,2,139.0,12150.0,5,2430.0,1752,1,1752.0,250.28571428571428,2,4,0,1,5,3,0,319900.0,306878.93272282253,Yes
50,RL,48.0,12822,Mitchel,1Fam,1.5Fin,7,5,2003.0,2003.0,None,0.0,3,3,No,6,1351.0,1,0.0,83.0,1434.0,1518,631,0,2149,1.0,0.0,1,1,1,1,6,1,5,Attchd,2003.0,RFn,2.0,670.0,3,Y,168,43,0,0,198,0,0,4,VinylSd,VinylSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,0,0,1,1,6,238.77777777777777,12,35,2.5,3500.0,409,4006.0,7,12,15,8,15,7,6,9,44,94556,2863,0.0,4020.0,94556,378224,2.142857142857143,6.0,6.0,0.0,6.0,0.0,0.16760255810326002,358.1666666666667,3583.0,2872302.0,3,136.33333333333334,17075.0,4,4268.75,2149,2,1074.5,204.85714285714286,2,5,0,6,6,0,0,239686.0,265010.1560038054,Yes
20,FV,84.0,11096,Somerst,1Fam,1Story,8,5,2006.0,2006.0,None,0.0,3,3,Av,6,24.0,1,0.0,1632.0,1656.0,1656,0,0,1656,0.0,0.0,2,0,3,1,7,0,0,Attchd,2006.0,RFn,3.0,826.0,3,Y,0,146,0,0,0,0,0,7,VinylSd,VinylSd,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,1,0,0,0,6,165.6,13,40,2.0,1680.0,146,4012.0,7,12,14,7,12,7,6,9,44,72864,1022,0.0,4956.0,72864,510048,1.7142857142857142,1.0,1.0,0.0,1.0,0.0,0.14924297043979812,236.57142857142858,3312.0,3321936.0,1,146.0,15234.0,4,3808.5,1656,1,1656.0,236.57142857142858,2,4,0,1,0,0,0,249700.0,249852.90112672152,Yes
190,RM,33.0,4456,OldTown,2fmCon,2Story,4,5,1920.0,2008.0,None,0.0,3,3,No,1,0.0,1,0.0,736.0,736.0,736,716,0,1452,0.0,0.0,2,0,2,3,8,0,0,None,1964.0,None,0.0,0.0,0,N,0,0,102,0,0,0,0,2,MetalSd,MetalSd,None,Norm,New,Gable,Reg,Lvl,Gtl,BrkTil,0,1,1,1,0,0,0,0,1,1,0,1,0,6,111.6923076923077,9,20,2.0,1452.0,102,3928.0,6,9,8,6,9,2,0,0,25,36300,612,0.0,0.0,36300,72600,4.5,89.0,1.0,88.0,45.0,44.0,0.3258527827648115,181.5,2188.0,1477888.0,1,102.0,6644.0,3,2214.6666666666665,1452,2,726.0,368.0,2,8,9,3,2,2,2,113000.0,108812.59937253452,Yes
20,RL,66.0,7742,Sawyer,1Fam,1Story,5,7,1966.0,1966.0,None,0.0,3,3,No,4,763.0,1,0.0,192.0,955.0,955,0,0,955,1.0,0.0,1,0,3,1,6,0,0,Attchd,1966.0,Unf,1.0,386.0,3,Y,0,0,0,0,0,0,0,3,HdBoard,HdBoard,None,Norm,WD,Gable,Reg,Lvl,Gtl,CBlock,0,1,1,1,1,1,1,0,0,1,0,0,0,7,119.375,12,35,2.0,1718.0,0,3932.0,6,9,11,6,9,5,6,9,36,34380,0,0.0,2316.0,34380,103140,1.8,41.0,41.0,0.0,41.0,0.0,0.12335313872384397,159.16666666666666,1910.0,1877530.0,0,0.0,10038.0,4,2509.5,955,1,955.0,191.0,3,7,1,2,3,1,1,127000.0,130621.82543242966,Yes
60,RL,68.6,13869,Gilbert,1Fam,2Story,6,6,1997.0,1997.0,None,0.0,3,3,Av,6,182.0,1,0.0,612.0,794.0,794,676,0,1470,0.0,1.0,2,0,3,1,6,0,0,Attchd,1997.0,Fin,2.0,388.0,3,Y,0,75,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,WD,Gable,RARE,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,1,0,1,0,7,163.33333333333334,12,36,2.5,1652.0,75,3994.0,6,9,14,7,12,7,6,9,39,57330,450,0.0,2328.0,57330,286650,1.7142857142857142,10.0,10.0,0.0,10.0,0.0,0.10599178022928835,245.0,2264.0,1585618.0,1,75.0,16521.0,4,4130.25,1470,2,735.0,113.42857142857143,3,8,6,3,3,7,0,177000.0,178391.19686110746,Yes
50,RM,52.0,6240,BrkSide,1Fam,1.5Fin,6,6,1934.0,1950.0,None,0.0,3,3,No,1,0.0,1,0.0,816.0,816.0,816,0,360,1176,0.0,0.0,1,0,3,1,6,1,4,Detchd,1985.0,Unf,2.0,528.0,3,Y,112,0,0,0,0,0,400,2,Wd Sdng,Wd Sdng,None,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,0,1,1,1,0,1,0,0,1,7,147.0,12,36,1.0,816.0,112,3884.0,6,9,8,6,9,2,6,9,32,37632,672,0.0,3168.0,26112,75264,4.5,72.0,56.0,16.0,21.0,51.0,0.18846153846153846,136.0,1992.0,1591200.0,1,112.0,8760.0,4,2190.0,816,1,816.0,408.0,3,7,1,2,5,1,2,114500.0,115830.08403521936,Yes
90,RM,110.0,8472,IDOTRR,Duplex,1Story,5,5,1963.0,1963.0,None,0.0,3,3,Gd,2,104.0,6,712.0,0.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,5,0,0,CarPort,1963.0,Unf,2.0,516.0,3,Y,106,0,0,0,0,0,0,1,Wd Sdng,Wd Sdng,None,RARE,WD,Gable,RARE,RARE,RARE,CBlock,0,0,1,1,0,1,0,0,0,1,0,0,0,4,116.57142857142857,10,25,2.0,1632.0,106,3926.0,5,6,15,7,12,8,6,9,37,30192,530,0.0,3096.0,30192,30192,1.5,47.0,47.0,0.0,47.0,0.0,0.09631728045325778,163.2,1632.0,1601808.0,1,106.0,10620.0,4,2655.0,816,1,816.0,102.0,2,7,1,2,5,6,1,110000.0,106691.48851053954,Yes
20,RL,68.0,50271,Veenker,1Fam,1Story,9,5,1981.0,1987.0,None,0.0,3,3,Gd,6,1810.0,1,0.0,32.0,1842.0,1842,0,0,1842,2.0,0.0,0,1,0,1,5,1,4,Attchd,1981.0,Fin,3.0,894.0,3,Y,857,72,0,0,0,0,0,7,RARE,Wd Shng,None,Norm,WD,Gable,IR1,RARE,Gtl,CBlock,0,1,1,1,1,1,0,0,0,1,0,0,1,6,263.14285714285717,14,45,2.5,3652.0,929,3968.0,7,12,15,8,15,7,6,9,45,82890,6503,0.0,5364.0,82890,580230,2.142857142857143,25.0,19.0,6.0,25.0,0.0,0.036641403592528494,368.4,3684.0,3660054.0,2,464.5,54849.0,4,13712.25,1842,1,1842.0,263.14285714285717,2,9,0,1,7,3,1,385000.0,373829.00290700403,Yes
80,RL,60.0,7134,NAmes,1Fam,SLvl,5,5,1955.0,1955.0,None,0.0,3,3,No,5,384.0,1,0.0,0.0,384.0,1360,0,0,1360,0.0,0.0,1,0,3,1,6,1,3,Detchd,1962.0,Unf,2.0,572.0,3,Y,0,50,0,0,0,0,0,3,MetalSd,MetalSd,None,Norm,WD,Gable,Reg,RARE,RARE,CBlock,0,1,1,0,0,1,1,0,0,1,0,0,1,5,170.0,10,25,1.0,1744.0,50,3910.0,6,9,12,6,9,6,6,9,35,47600,300,0.0,3432.0,47600,142800,1.5,52.0,52.0,0.0,45.0,7.0,0.1906363891225119,226.66666666666666,1744.0,750720.0,1,50.0,9450.0,4,2362.5,1360,1,1360.0,64.0,2,7,1,7,3,2,1,130000.0,128850.02976723341,Yes
20,RL,100.0,10175,NAmes,1Fam,1Story,6,5,1964.0,1964.0,BrkFace,272.0,3,3,No,4,490.0,1,0.0,935.0,1425.0,1425,0,0,1425,0.0,0.0,2,0,3,1,7,1,4,Attchd,1964.0,RFn,2.0,576.0,3,Y,0,0,0,407,0,0,0,3,HdBoard,Plywood,None,Norm,WD,Gable,IR1,Lvl,Gtl,CBlock,1,1,1,1,1,1,0,0,0,1,0,0,1,7,142.5,11,30,2.0,1915.0,407,3928.0,6,9,11,6,9,5,6,9,36,51300,2442,1632.0,3456.0,51300,153900,1.8,44.0,44.0,0.0,44.0,0.0,0.14004914004914004,203.57142857142858,2850.0,2798700.0,1,407.0,13873.0,5,2774.6,1425,1,1425.0,285.0,2,4,8,1,9,9,1,180500.0,168971.5788489244,Yes
160,FV,24.0,2645,Somerst,Twnhs,2Story,8,5,1999.0,2000.0,BrkFace,456.0,3,3,No,6,649.0,1,0.0,321.0,970.0,983,756,0,1739,1.0,0.0,2,1,3,1,7,0,0,Attchd,1999.0,Fin,2.0,480.0,3,Y,115,0,0,0,0,0,0,7,MetalSd,MetalSd,RARE,Norm,WD,Gable,Reg,Lvl,Gtl,PConc,1,1,1,1,1,1,0,0,0,0,0,1,0,7,158.0909090909091,13,40,3.5,2388.0,115,3999.0,7,12,14,7,12,7,6,9,44,76516,805,3192.0,2880.0,76516,535612,1.7142857142857142,10.0,9.0,1.0,10.0,0.0,0.6574669187145558,248.42857142857142,2709.0,1940000.0,1,115.0,6290.0,5,1258.0,1739,2,869.5,138.57142857142858,2,0,4,4,5,0,0,172500.0,190823.23314450667,Yes
60,RL,89.0,11645,CollgCr,1Fam,2Story,7,5,2004.0,2004.0,None,0.0,3,3,No,1,0.0,1,0.0,860.0,860.0,860,860,0,1720,0.0,0.0,2,1,3,1,7,0,0,Attchd,2004.0,RFn,2.0,565.0,3,Y,0,70,0,0,0,0,0,5,VinylSd,VinylSd,None,Norm,WD,Gable,IR1,Lvl,Gtl,PConc,0,1,1,1,1,1,0,0,0,1,0,1,0,7,156.36363636363637,12,35,2.5,1720.0,70,4008.0,7,12,9,7,12,2,6,9,38,65360,490,0.0,3390.0,65360,326800,6.0,2.0,2.0,0.0,2.0,0.0,0.1477028767711464,245.71428571428572,2580.0,1723440.0,1,70.0,14790.0,4,3697.5,1720,2,860.0,430.0,2,0,6,4,3,0,0,196500.0,193316.51043723823,Yes
60,RL,66.0,13682,StoneBr,1Fam,2Story,10,5,2006.0,2006.0,BrkFace,1031.0,3,3,Gd,1,0.0,1,0.0,1410.0,1410.0,1426,1519,0,2945,0.0,0.0,3,1,3,1,10,1,4,BuiltIn,2006.0,Fin,3.0,641.0,3,Y,192,0,37,0,0,0,0,9,VinylSd,VinylSd,None,Norm,New,Hip,RARE,RARE,Gtl,PConc,1,1,1,1,1,1,0,0,1,1,0,1,1,9,196.33333333333334,15,50,3.5,2945.0,229,4012.0,8,15,10,8,15,2,6,9,43,126635,1832,8248.0,3846.0,126635,1139715,7.5,0.0,0.0,0.0,0.0,0.0,0.21524630901914923,294.5,4355.0,2828460.0,2,114.5,19709.0,5,3941.8,2945,2,1472.5,705.0,2,5,2,0,5,3,0,438780.0,451609.82134814543,Yes
20,RL,60.0,7200,CollgCr,1Fam,1Story,5,7,1972.0,1972.0,None,0.0,3,3,Av,5,632.0,1,0.0,148.0,780.0,780,0,0,780,0.0,0.0,1,0,2,1,4,0,0,Detchd,1973.0,Unf,1.0,352.0,3,Y,196,0,0,0,0,0,0,5,HdBoard,HdBoard,None,Norm,WD,Gable,Reg,RARE,Gtl,CBlock,0,1,1,1,0,1,1,0,0,1,0,0,0,6,130.0,12,35,1.0,1412.0,196,3944.0,6,9,12,6,9,6,6,9,37,28860,1176,0.0,2112.0,28860,144300,1.5,36.0,36.0,0.0,35.0,1.0,0.10833333333333334,195.0,1560.0,1538160.0,1,196.0,9112.0,4,2278.0,780,1,780.0,130.0,3,7,9,2,5,1,1,124900.0,124178.2522575168,Yes
20,RL,63.0,13072,SawyerW,1Fam,1Story,6,5,2004.0,2004.0,None,0.0,3,3,No,5,941.0,1,0.0,217.0,1158.0,1158,0,0,1158,1.0,0.0,1,1,3,1,5,0,0,Detchd,2006.0,Unf,2.0,576.0,3,Y,0,50,0,0,0,0,0,5,VinylSd,VinylSd,None,RARE,New,Gable,Reg,Lvl,Gtl,PConc,0,1,1,1,0,1,0,0,1,1,0,0,0,6,144.75,11,30,2.5,2099.0,50,4008.0,6,9,13,7,12,6,6,9,40,46320,300,0.0,3456.0,46320,231600,2.0,2.0,2.0,0.0,0.0,2.0,0.08858629130966952,231.6,2316.0,2320632.0,1,50.0,15964.0,4,3991.0,1158,1,1158.0,193.0,2,1,8,7,3,6,0,158000.0,167542.97620431613,Yes
